customer_id,tenure_months,monthly_charges,contract,payment_method,support_tickets,has_streaming,last_login_days,refund_issued,Churn
101922,59,116.96,one-year,paypal,1,False,4.0,0,No
101923,31,53.28,month-to-month,paypal,1,False,5.0,0,No
101924,26,68.16,two-year,paypal,3,True,61.0,1,Yes
101925,10,80.65,month-to-month,check,3,False,3.0,1,Yes
101926,26,69.41,one-year,paypal,0,True,1.0,0,No
101927,9,57.48,two-year,bank,3,False,7.0,0,No
101928,13,31.27,month-to-month,check,5,True,1.0,0,No
101929,68,57.23,two-year,paypal,1,True,27.0,0,No
101930,7,43.16,month-to-month,card,1,True,21.0,1,Yes
101931,35,26.83,month-to-month,paypal,1,True,6.0,0,No
101932,60,50.11,month-to-month,paypal,1,True,8.0,0,No
101933,68,43.82,month-to-month,paypal,4,False,5.0,0,No
101934,11,84.59,one-year,paypal,1,True,6.0,0,No
101935,12,85.03,two-year,card,3,True,9.0,1,Yes
101936,27,47.4,month-to-month,bank,0,True,16.0,1,Yes
101937,40,63.49,one-year,card,2,True,6.0,0,No
101938,69,23.54,two-year,check,2,True,2.0,0,No
101939,15,57.64,one-year,bank,1,False,1.0,0,No
101940,12,79.97,month-to-month,bank,3,False,3.0,0,No
101941,18,90.62,two-year,check,2,True,26.0,0,No
101942,63,52.17,month-to-month,paypal,3,False,14.0,1,Yes
101943,3,96.3,one-year,card,2,True,,0,No
101944,27,32.11,one-year,paypal,2,False,,0,No
101945,9,38.81,one-year,bank,0,False,33.0,0,No
101946,12,87.74,month-to-month,paypal,2,True,10.0,1,Yes
101947,66,111.78,month-to-month,check,0,True,8.0,0,No
101948,1,82.34,one-year,bank,1,False,85.0,1,Yes
101949,23,68.99,month-to-month,card,1,True,10.0,0,No
101950,65,15.12,month-to-month,card,0,True,17.0,0,No
101951,44,19.44,one-year,check,0,False,1.0,0,No
101952,6,73.24,one-year,bank,3,False,7.0,0,No
101953,34,61.05,month-to-month,card,4,True,3.0,0,No
101954,69,42.35,month-to-month,card,3,False,4.0,0,No
101955,29,71.64,two-year,paypal,2,True,6.0,0,No
101956,38,72.88,month-to-month,bank,0,True,6.0,0,No
101957,38,93.61,month-to-month,bank,1,False,15.0,0,No
101958,47,73.42,month-to-month,bank,3,False,,1,Yes
101959,14,100.71,month-to-month,check,1,False,5.0,1,Yes
101960,60,70.2,two-year,bank,0,False,2.0,0,No
101961,71,67.12,month-to-month,check,1,False,21.0,1,Yes
101962,11,96.61,month-to-month,bank,1,False,8.0,1,Yes
101963,59,45.54,month-to-month,bank,1,False,41.0,0,No
101964,59,140.36,month-to-month,paypal,3,False,,1,Yes
101965,53,79.38,month-to-month,bank,0,False,5.0,1,Yes
101966,27,79.52,two-year,paypal,0,True,25.0,0,No
101967,34,83.13,one-year,paypal,1,False,20.0,0,No
101968,60,116.93,month-to-month,check,2,True,,0,No
101969,11,89.81,month-to-month,check,1,False,1.0,1,Yes
101970,59,29.87,month-to-month,paypal,0,False,7.0,0,No
101971,66,105.09,month-to-month,card,1,False,19.0,0,No
101972,49,61.48,one-year,bank,2,True,6.0,0,No
101973,25,72.68,month-to-month,check,0,False,6.0,0,No
101974,40,38.02,one-year,card,1,False,2.0,0,No
101975,4,83.16,two-year,card,1,False,0.0,0,No
101976,67,53.72,month-to-month,card,0,False,3.0,0,No
101977,25,72.5,two-year,bank,1,True,37.0,0,No
101978,5,62.9,month-to-month,check,1,True,2.0,1,Yes
101979,57,118.13,month-to-month,bank,2,False,3.0,0,No
101980,47,119.56,two-year,card,2,True,,0,No
101981,45,71.16,month-to-month,bank,1,False,,0,No
101982,4,71.6,one-year,paypal,2,False,3.0,0,No
101983,54,60.66,one-year,card,1,False,14.0,0,No
101984,46,97.65,month-to-month,paypal,0,True,,0,No
101985,57,61.78,two-year,bank,1,True,3.0,0,No
101986,59,59.47,month-to-month,card,2,False,17.0,0,No
101987,16,94.46,two-year,card,2,False,4.0,0,No
101988,15,56.54,month-to-month,card,1,True,15.0,0,No
101989,66,69.06,month-to-month,bank,1,False,2.0,0,No
101990,38,30.47,month-to-month,bank,3,False,5.0,0,No
101991,32,87.6,two-year,check,0,False,37.0,0,No
101992,21,118.52,month-to-month,card,1,False,16.0,0,No
101993,46,88.03,two-year,check,4,True,3.0,0,No
101994,54,106.54,month-to-month,check,1,True,,0,No
101995,1,48.85,month-to-month,card,1,False,15.0,0,No
101996,40,75.91,month-to-month,check,2,True,7.0,0,No
101997,71,46.42,month-to-month,card,0,False,0.0,0,No
101998,20,64.31,two-year,bank,0,False,3.0,0,No
101999,20,89.31,month-to-month,check,3,False,3.0,0,No
102000,63,72.55,one-year,paypal,0,False,3.0,1,Yes
102001,5,34.68,one-year,check,2,False,26.0,0,No
102002,29,37.12,month-to-month,bank,3,False,16.0,0,No
102003,33,35.47,one-year,paypal,3,True,1.0,0,No
102004,57,82.29,two-year,card,2,True,10.0,0,No
102005,10,121.6,one-year,card,2,False,,1,Yes
102006,31,104.06,month-to-month,bank,0,True,4.0,0,No
102007,11,22.6,one-year,card,3,False,10.0,0,No
102008,56,105.53,one-year,card,2,True,53.0,0,No
102009,45,93.41,month-to-month,bank,0,True,19.0,0,No
102010,36,31.37,one-year,card,1,False,1.0,0,No
102011,28,62.42,month-to-month,check,2,False,4.0,0,No
102012,11,97.39,one-year,check,2,True,34.0,0,No
102013,66,83.76,two-year,bank,4,False,18.0,0,No
102014,46,37.27,two-year,bank,1,True,1.0,0,No
102015,23,85.27,two-year,card,1,True,2.0,0,No
102016,30,16.56,one-year,bank,3,False,12.0,0,No
102017,52,64.43,one-year,card,0,False,3.0,0,No
102018,52,98.45,month-to-month,bank,1,False,24.0,0,No
102019,33,70.46,month-to-month,check,2,False,5.0,1,Yes
102020,22,57.53,month-to-month,paypal,2,False,27.0,0,No
102021,47,92.23,month-to-month,bank,1,False,2.0,0,No
102022,47,94.37,two-year,bank,1,True,,0,No
102023,43,102.75,two-year,check,1,True,10.0,0,No
102024,6,91.86,month-to-month,paypal,1,True,5.0,1,Yes
102025,34,97.03,month-to-month,bank,1,False,4.0,0,No
102026,44,88.32,one-year,paypal,1,False,23.0,0,No
102027,68,76.64,month-to-month,bank,1,True,25.0,0,No
102028,38,72.24,two-year,check,2,True,,0,No
102029,25,64.07,two-year,card,2,True,12.0,0,No
102030,40,39.69,month-to-month,bank,1,False,20.0,0,No
102031,13,46.12,month-to-month,paypal,1,False,8.0,0,No
102032,7,62.95,month-to-month,bank,3,False,4.0,1,Yes
102033,49,76.04,month-to-month,card,1,False,6.0,0,No
102034,71,106.02,month-to-month,paypal,1,True,2.0,1,Yes
102035,61,68.96,month-to-month,card,0,False,27.0,0,No
102036,42,95.09,month-to-month,card,0,False,14.0,1,Yes
102037,3,96.98,month-to-month,paypal,1,True,6.0,1,Yes
102038,71,64.21,month-to-month,bank,2,False,10.0,0,No
102039,32,84.87,one-year,card,0,False,2.0,0,No
102040,21,63.91,month-to-month,paypal,0,True,1.0,0,No
102041,64,103.05,two-year,bank,0,False,8.0,0,No
102042,53,85.9,month-to-month,check,2,False,7.0,1,Yes
102043,54,40.24,month-to-month,bank,0,False,1.0,0,No
102044,20,74.04,month-to-month,check,1,False,1.0,1,Yes
102045,71,111.2,one-year,check,2,True,3.0,0,No
102046,33,65.47,month-to-month,paypal,3,False,18.0,1,Yes
102047,38,81.19,month-to-month,bank,3,True,2.0,0,No
102048,54,83.65,month-to-month,check,2,True,7.0,0,No
102049,47,44.08,two-year,paypal,1,True,15.0,0,No
102050,13,82.77,month-to-month,paypal,0,False,15.0,0,No
102051,22,35.15,month-to-month,check,1,False,5.0,0,No
102052,26,54.36,two-year,bank,1,False,5.0,0,No
102053,68,96.89,month-to-month,check,2,False,1.0,0,No
102054,51,78.92,month-to-month,paypal,1,False,94.0,0,No
102055,27,62.39,two-year,card,2,False,9.0,0,No
102056,53,81.16,month-to-month,check,1,False,,1,Yes
102057,53,68.5,month-to-month,paypal,0,True,1.0,0,No
102058,28,70.31,month-to-month,bank,1,True,,0,No
102059,29,86.42,month-to-month,paypal,0,False,1.0,1,Yes
102060,64,51.82,two-year,bank,3,False,2.0,0,No
102061,40,71.01,one-year,paypal,1,True,4.0,0,No
102062,11,62.19,one-year,check,1,False,0.0,0,No
102063,52,30.36,month-to-month,card,4,True,1.0,0,No
102064,42,46.99,one-year,paypal,2,False,6.0,0,No
102065,37,109.21,one-year,check,0,True,3.0,0,No
102066,52,79.62,month-to-month,card,2,True,10.0,0,No
102067,65,36.91,two-year,check,2,True,17.0,0,No
102068,24,31.49,one-year,check,2,False,1.0,0,No
102069,30,67.2,one-year,paypal,1,False,,0,No
102070,14,109.03,month-to-month,bank,2,True,10.0,1,Yes
102071,46,65.33,month-to-month,bank,1,True,10.0,0,No
102072,29,102.67,one-year,card,2,False,17.0,1,Yes
102073,25,78.8,one-year,paypal,2,True,1.0,0,No
102074,50,81.78,month-to-month,paypal,0,False,15.0,0,No
102075,29,36.61,month-to-month,check,0,False,11.0,0,No
102076,33,93.44,two-year,bank,1,False,17.0,1,Yes
102077,32,61.63,month-to-month,paypal,0,True,10.0,0,No
102078,19,91.58,month-to-month,bank,1,False,5.0,1,Yes
102079,9,49.65,one-year,check,1,False,2.0,0,No
102080,59,74.43,month-to-month,check,1,False,22.0,0,No
102081,7,78.8,month-to-month,paypal,1,False,3.0,1,Yes
102082,24,66.15,month-to-month,paypal,2,False,7.0,1,Yes
102083,48,80.11,two-year,bank,2,True,6.0,0,No
102084,10,63.34,month-to-month,card,1,False,27.0,0,No
102085,47,53.77,one-year,card,3,False,,0,No
102086,53,110.14,two-year,check,1,False,,0,No
102087,48,96.22,one-year,bank,1,False,2.0,0,No
102088,22,50.98,month-to-month,card,0,False,12.0,0,No
102089,2,84.21,month-to-month,paypal,2,True,5.0,1,Yes
102090,64,51.43,month-to-month,check,3,True,2.0,0,No
102091,24,40.38,one-year,card,0,False,,0,No
102092,58,95.85,two-year,check,0,False,3.0,0,No
102093,15,27.4,one-year,check,1,True,11.0,0,No
102094,12,93.17,month-to-month,paypal,4,False,12.0,1,Yes
102095,56,63.68,month-to-month,paypal,1,False,22.0,1,No
102096,67,64.71,two-year,paypal,1,False,5.0,0,No
102097,62,80.24,month-to-month,paypal,3,True,7.0,0,No
102098,54,84.53,two-year,paypal,1,True,,0,No
102099,18,49.34,month-to-month,check,1,False,10.0,0,No
102100,65,87.94,one-year,check,4,False,4.0,0,No
102101,48,72.83,two-year,paypal,1,True,18.0,0,No
102102,13,38.6,month-to-month,paypal,1,False,,0,No
102103,10,65.75,month-to-month,card,0,False,11.0,0,No
102104,62,104.53,two-year,card,0,False,1.0,0,No
102105,20,111.91,month-to-month,bank,1,False,20.0,1,Yes
102106,55,87.93,month-to-month,bank,2,True,0.0,0,No
102107,10,40.24,month-to-month,check,3,False,8.0,1,Yes
102108,20,82.27,month-to-month,bank,0,False,9.0,0,No
102109,21,91.27,one-year,paypal,0,True,8.0,0,No
102110,20,88.14,month-to-month,paypal,2,False,17.0,0,No
102111,48,89.62,month-to-month,bank,0,False,14.0,1,Yes
102112,65,79.08,two-year,paypal,3,False,8.0,0,No
102113,65,68.19,month-to-month,card,2,False,3.0,0,No
102114,53,54.79,month-to-month,paypal,0,False,1.0,0,No
102115,15,22.55,one-year,check,0,True,1.0,0,No
102116,69,78.49,two-year,check,3,False,7.0,0,No
102117,39,74.65,one-year,bank,1,True,1.0,0,No
102118,39,83.94,two-year,card,2,True,20.0,0,No
102119,50,36.56,month-to-month,paypal,1,False,6.0,0,No
102120,55,86.13,month-to-month,card,0,False,14.0,0,No
102121,68,121.36,two-year,bank,1,False,37.0,0,No
102122,42,71.96,two-year,card,0,False,10.0,0,No
102123,44,68.46,one-year,paypal,2,False,5.0,0,No
102124,53,77.73,month-to-month,check,1,False,3.0,0,No
102125,19,120.81,month-to-month,check,1,False,13.0,0,No
102126,22,44.41,month-to-month,bank,0,True,14.0,0,No
102127,45,75.08,two-year,paypal,1,False,2.0,0,No
102128,5,50.01,two-year,card,3,False,1.0,1,Yes
102129,23,56.32,month-to-month,check,1,True,12.0,0,No
102130,51,68.76,month-to-month,paypal,3,True,,0,No
102131,70,103.68,month-to-month,bank,0,True,6.0,0,No
102132,37,115.02,month-to-month,check,2,False,12.0,1,Yes
102133,29,81.2,one-year,bank,2,False,12.0,0,No
102134,32,60.59,one-year,paypal,1,False,20.0,0,No
102135,49,132.32,month-to-month,paypal,2,True,38.0,1,Yes
102136,39,59.31,one-year,bank,3,False,10.0,0,No
102137,2,55.72,two-year,card,0,False,4.0,0,No
102138,39,25.63,month-to-month,card,1,False,46.0,0,No
102139,29,104.9,month-to-month,check,2,False,,1,Yes
102140,50,94.21,month-to-month,paypal,3,False,0.0,1,Yes
102141,63,130.45,month-to-month,card,3,False,10.0,1,Yes
102142,69,35.26,month-to-month,paypal,0,False,,0,No
102143,44,106.45,one-year,paypal,1,False,11.0,0,No
102144,26,71.75,month-to-month,bank,1,False,,0,No
102145,32,90.15,month-to-month,card,0,False,1.0,0,No
102146,13,28.81,two-year,check,2,True,5.0,0,No
102147,67,106.7,month-to-month,check,3,False,,0,No
102148,61,89.66,one-year,paypal,1,False,3.0,0,No
102149,61,69.03,one-year,check,2,False,23.0,0,No
102150,24,86.13,two-year,card,3,False,9.0,0,No
102151,23,50.86,one-year,card,1,False,4.0,0,No
102152,61,55.51,two-year,bank,1,False,6.0,0,No
102153,39,58.41,one-year,bank,2,True,,0,No
102154,51,23.68,month-to-month,bank,1,False,11.0,0,No
102155,35,91.54,month-to-month,paypal,2,True,,1,Yes
102156,32,99.79,month-to-month,bank,3,True,19.0,1,Yes
102157,45,52.47,month-to-month,check,3,False,2.0,0,No
102158,58,78.71,month-to-month,bank,2,False,12.0,0,No
102159,24,63.36,month-to-month,paypal,0,True,6.0,1,Yes
102160,58,78.21,month-to-month,paypal,1,True,6.0,0,No
102161,18,54.31,month-to-month,paypal,3,False,15.0,0,No
102162,29,47.91,month-to-month,paypal,0,False,,0,No
102163,65,96.3,one-year,check,2,False,12.0,1,Yes
102164,68,68.4,one-year,check,1,True,17.0,0,No
102165,66,120.55,two-year,check,0,False,,0,No
102166,23,71.16,month-to-month,card,2,True,,0,No
102167,60,46.85,two-year,paypal,2,False,10.0,0,No
102168,67,100.67,one-year,paypal,1,True,14.0,0,No
102169,70,85.77,month-to-month,check,1,True,1.0,0,No
102170,2,88.17,two-year,paypal,1,False,2.0,0,No
102171,53,99.77,month-to-month,bank,3,False,11.0,1,Yes
102172,71,53.68,one-year,card,2,False,10.0,0,No
102173,55,66.82,one-year,paypal,3,False,12.0,0,No
102174,17,65.71,month-to-month,check,2,False,0.0,0,No
102175,55,37.73,one-year,paypal,2,False,2.0,0,No
102176,8,63.41,month-to-month,card,2,False,24.0,1,Yes
102177,35,103.41,month-to-month,bank,1,False,3.0,0,No
102178,45,75.93,month-to-month,check,2,False,5.0,1,Yes
102179,33,36.35,month-to-month,card,0,True,10.0,0,No
102180,50,31.1,month-to-month,paypal,3,False,13.0,0,No
102181,18,111.62,one-year,check,0,False,18.0,0,No
102182,44,67.74,month-to-month,card,0,False,12.0,0,No
102183,46,53.81,month-to-month,check,1,False,10.0,0,No
102184,45,63.15,one-year,paypal,1,False,5.0,0,No
102185,21,33.07,month-to-month,bank,0,False,25.0,0,No
102186,22,105.58,month-to-month,check,1,False,3.0,1,Yes
102187,19,60.17,one-year,check,0,False,31.0,1,Yes
102188,33,104.19,two-year,card,0,True,5.0,1,No
102189,42,71.29,month-to-month,check,3,False,17.0,0,No
102190,26,105.74,month-to-month,check,3,False,24.0,1,Yes
102191,30,76.42,one-year,bank,4,True,2.0,0,No
102192,21,91.33,two-year,bank,1,True,,1,Yes
102193,16,87.98,month-to-month,check,0,False,18.0,1,Yes
102194,47,85.58,month-to-month,paypal,1,False,8.0,0,No
102195,58,78.7,month-to-month,bank,1,False,9.0,0,No
102196,21,64.18,one-year,card,1,True,5.0,0,No
102197,62,117.89,two-year,paypal,2,True,,0,No
102198,41,47.33,one-year,card,2,False,2.0,0,No
102199,12,70.11,month-to-month,card,2,True,4.0,1,Yes
102200,26,70.37,one-year,bank,2,False,21.0,0,No
102201,1,80.06,two-year,paypal,2,False,5.0,0,No
102202,3,59.26,month-to-month,paypal,1,True,15.0,0,No
102203,24,77.87,two-year,bank,0,False,18.0,0,No
102204,33,65.78,month-to-month,check,5,True,1.0,1,Yes
102205,57,30.45,month-to-month,paypal,1,False,15.0,0,No
102206,10,70.24,one-year,check,2,False,0.0,0,No
102207,60,42.49,month-to-month,paypal,1,False,3.0,0,No
102208,17,26.64,two-year,card,3,False,,0,No
102209,10,73.42,month-to-month,card,2,True,7.0,0,No
102210,50,82.2,month-to-month,card,1,False,9.0,0,No
102211,55,83.17,month-to-month,paypal,0,True,2.0,0,No
102212,43,84.18,month-to-month,bank,2,False,0.0,0,No
102213,9,21.69,month-to-month,bank,0,True,3.0,1,Yes
102214,9,35.97,one-year,check,2,False,5.0,0,No
102215,28,119.34,month-to-month,check,2,True,5.0,0,No
102216,32,43.82,month-to-month,card,1,False,30.0,1,Yes
102217,71,85.27,one-year,paypal,1,True,9.0,0,No
102218,21,52.83,month-to-month,bank,0,True,1.0,0,No
102219,14,71.99,one-year,paypal,0,True,5.0,0,No
102220,68,54.17,month-to-month,paypal,0,True,6.0,0,No
102221,11,84.04,month-to-month,check,4,False,16.0,1,Yes
102222,2,73.42,one-year,check,0,False,8.0,1,Yes
102223,31,58.79,one-year,paypal,1,True,1.0,0,No
102224,29,43.75,two-year,bank,2,False,20.0,0,No
102225,44,76.69,month-to-month,bank,2,False,6.0,1,Yes
102226,63,39.68,month-to-month,check,0,True,7.0,0,No
102227,67,80.69,one-year,card,2,False,,0,No
102228,21,135.66,one-year,paypal,1,False,1.0,0,No
102229,70,103.75,one-year,card,1,False,,0,No
102230,45,87.96,one-year,paypal,0,False,2.0,0,No
102231,5,67.86,one-year,bank,2,False,1.0,0,No
102232,67,21.53,month-to-month,card,0,False,6.0,0,No
102233,10,36.94,one-year,check,0,False,34.0,0,No
102234,42,102.07,month-to-month,bank,2,False,8.0,1,Yes
102235,57,50.26,month-to-month,bank,1,False,29.0,0,No
102236,18,52.52,one-year,bank,1,False,5.0,0,No
102237,20,65.86,month-to-month,check,3,False,11.0,1,Yes
102238,34,43.45,month-to-month,card,3,False,4.0,0,No
102239,63,39.33,two-year,card,1,True,25.0,0,No
102240,16,68.74,one-year,bank,0,True,,0,No
102241,48,47.71,month-to-month,bank,0,True,10.0,0,No
102242,33,51.47,two-year,check,1,True,12.0,1,Yes
102243,8,50.47,month-to-month,check,1,False,1.0,1,Yes
102244,51,83.06,one-year,check,0,False,3.0,0,No
102245,60,64.2,month-to-month,card,1,True,1.0,0,No
102246,41,65.54,month-to-month,paypal,2,False,5.0,1,Yes
102247,13,84.92,month-to-month,check,2,True,6.0,1,Yes
102248,12,66.45,month-to-month,card,0,False,25.0,0,No
102249,31,63.04,month-to-month,paypal,1,False,5.0,0,No
102250,36,81.76,month-to-month,paypal,2,True,5.0,0,No
102251,40,86.7,one-year,check,1,False,1.0,0,No
102252,18,66.32,month-to-month,paypal,0,False,4.0,0,No
102253,36,72.02,month-to-month,paypal,1,False,7.0,0,No
102254,21,50.46,two-year,paypal,0,False,7.0,0,No
102255,49,48.48,one-year,paypal,0,True,7.0,0,No
102256,57,89.23,two-year,card,0,True,2.0,0,No
102257,47,81.12,month-to-month,card,1,False,3.0,0,No
102258,1,81.38,month-to-month,check,1,True,19.0,1,Yes
102259,71,77.02,one-year,check,1,False,4.0,0,No
102260,2,71.16,one-year,check,3,False,0.0,1,Yes
102261,71,87.41,month-to-month,card,2,True,22.0,0,No
102262,3,93.38,two-year,paypal,1,False,3.0,1,Yes
102263,37,92.78,one-year,bank,1,False,9.0,0,No
102264,8,67.48,one-year,check,2,False,7.0,0,No
102265,7,104.67,month-to-month,check,3,True,22.0,1,Yes
102266,49,75.71,one-year,paypal,2,False,46.0,0,No
102267,52,85.81,month-to-month,check,3,True,6.0,0,No
102268,9,77.05,two-year,check,3,False,14.0,0,No
102269,70,76.18,month-to-month,paypal,1,False,,0,No
102270,23,51.61,month-to-month,card,2,True,13.0,0,No
102271,23,87.53,month-to-month,check,2,False,4.0,0,No
102272,22,141.13,one-year,check,3,False,55.0,1,Yes
102273,33,60.63,two-year,paypal,0,False,2.0,0,No
102274,13,71.77,two-year,card,1,True,11.0,0,No
102275,31,58.84,one-year,check,0,False,3.0,0,No
102276,15,57.8,two-year,bank,0,False,4.0,0,No
102277,4,108.61,one-year,card,2,True,11.0,1,Yes
102278,27,53.18,month-to-month,check,3,True,0.0,1,Yes
102279,48,58.15,one-year,card,1,False,31.0,0,No
102280,55,30.31,month-to-month,card,1,False,20.0,0,No
102281,26,51.06,month-to-month,check,1,False,15.0,0,No
102282,23,27.29,month-to-month,paypal,1,False,,0,No
102283,56,85.8,month-to-month,check,2,True,7.0,0,No
102284,49,139.99,two-year,card,2,False,3.0,0,No
102285,60,60.83,two-year,card,1,False,6.0,0,No
102286,65,28.33,month-to-month,bank,0,True,4.0,0,No
102287,59,92.5,one-year,bank,2,False,20.0,0,No
102288,67,51.83,month-to-month,card,2,False,20.0,0,No
102289,30,102.48,month-to-month,bank,2,True,,1,Yes
102290,29,62.95,month-to-month,card,4,False,4.0,0,No
102291,23,54.2,month-to-month,check,1,False,11.0,0,No
102292,17,65.55,month-to-month,check,0,False,9.0,1,Yes
102293,54,88.94,month-to-month,bank,3,True,3.0,0,No
102294,51,64.31,month-to-month,check,5,True,,0,No
102295,57,57.58,month-to-month,card,1,False,,0,No
102296,12,65.03,two-year,paypal,0,False,3.0,0,No
102297,35,38.2,month-to-month,card,1,True,8.0,0,No
102298,16,79.93,month-to-month,check,1,False,32.0,0,No
102299,64,25.33,month-to-month,bank,5,True,11.0,1,No
102300,19,58.9,month-to-month,bank,0,False,6.0,0,No
102301,11,88.98,month-to-month,check,1,False,27.0,0,No
102302,41,77.58,month-to-month,check,0,True,,0,No
102303,63,84.76,one-year,paypal,1,False,1.0,0,No
102304,66,68.37,one-year,check,1,False,0.0,0,No
102305,7,99.24,one-year,card,1,False,35.0,1,Yes
102306,24,93.12,one-year,check,1,False,6.0,0,No
102307,11,81.15,month-to-month,check,2,True,17.0,1,Yes
102308,22,93.19,month-to-month,paypal,0,True,1.0,1,Yes
102309,38,88.76,month-to-month,check,0,False,3.0,1,Yes
102310,20,59.01,month-to-month,paypal,5,False,,0,No
102311,5,36.4,month-to-month,check,0,True,6.0,1,Yes
102312,37,80.51,month-to-month,check,1,False,,0,No
102313,4,83.65,one-year,bank,1,True,,0,No
102314,17,97.26,month-to-month,bank,1,True,,1,Yes
102315,1,46.59,month-to-month,card,1,False,30.0,1,Yes
102316,7,47.34,one-year,check,2,False,,1,Yes
102317,31,81.5,month-to-month,paypal,0,False,5.0,0,No
102318,61,68.22,two-year,card,0,True,9.0,0,No
102319,55,22.86,two-year,paypal,0,True,,0,No
102320,8,79.38,two-year,paypal,0,True,4.0,1,Yes
102321,3,23.69,month-to-month,bank,0,False,,0,No
102322,25,46.37,month-to-month,bank,5,False,15.0,1,Yes
102323,47,103.79,one-year,check,4,True,6.0,0,No
102324,54,115.62,one-year,paypal,0,False,11.0,0,No
102325,59,39.61,one-year,card,0,False,,0,No
102326,25,61.77,month-to-month,bank,1,True,1.0,0,No
102327,12,71.07,month-to-month,card,0,True,19.0,1,Yes
102328,2,114.53,month-to-month,check,0,False,27.0,0,No
102329,11,57.68,month-to-month,card,2,True,5.0,1,Yes
102330,5,58.08,month-to-month,bank,1,True,11.0,1,Yes
102331,62,108.72,two-year,check,1,True,13.0,0,No
102332,20,60.63,month-to-month,paypal,1,False,15.0,0,No
102333,59,88.06,one-year,card,1,False,1.0,0,No
102334,40,33.07,two-year,check,3,False,6.0,0,No
102335,39,65.72,month-to-month,card,3,False,22.0,0,No
102336,33,28.51,month-to-month,check,1,False,,0,No
102337,59,43.61,one-year,card,0,True,0.0,0,No
102338,4,90.98,month-to-month,paypal,2,False,,1,Yes
102339,7,68.75,month-to-month,card,5,False,,1,Yes
102340,31,62.02,two-year,check,0,False,7.0,0,No
102341,29,51.28,one-year,bank,0,True,2.0,0,No
102342,39,64.48,two-year,card,1,False,5.0,0,No
102343,53,77.53,two-year,check,2,True,4.0,0,No
102344,42,94.57,month-to-month,card,1,True,5.0,1,Yes
102345,19,15.0,one-year,check,2,False,2.0,0,No
102346,24,49.21,one-year,check,1,True,8.0,0,No
102347,54,73.98,one-year,bank,1,True,17.0,0,No
102348,15,67.53,one-year,bank,0,False,1.0,0,No
102349,36,80.08,one-year,bank,1,False,4.0,0,No
102350,39,76.69,two-year,paypal,1,False,26.0,0,No
102351,54,62.38,month-to-month,paypal,1,True,6.0,0,No
102352,51,56.83,one-year,card,2,False,,0,No
102353,33,63.86,month-to-month,bank,1,True,19.0,0,No
102354,22,98.72,one-year,card,3,False,1.0,1,Yes
102355,27,51.7,one-year,card,2,True,7.0,0,No
102356,30,68.43,one-year,paypal,0,True,22.0,0,No
102357,16,74.58,month-to-month,paypal,3,False,5.0,1,Yes
102358,45,109.01,month-to-month,bank,3,True,3.0,1,Yes
102359,15,62.49,month-to-month,check,1,False,,1,Yes
102360,47,93.97,month-to-month,bank,0,True,4.0,0,No
102361,54,100.8,month-to-month,bank,1,False,3.0,0,No
102362,69,68.41,two-year,paypal,2,True,31.0,0,No
102363,9,64.73,month-to-month,bank,2,False,3.0,0,No
102364,54,61.77,two-year,bank,1,True,7.0,0,No
102365,7,63.6,month-to-month,card,2,True,15.0,0,No
102366,24,91.36,one-year,card,1,True,3.0,0,No
102367,13,75.78,one-year,card,1,False,14.0,0,No
102368,12,75.88,one-year,paypal,3,False,23.0,0,No
102369,13,41.87,one-year,paypal,2,True,6.0,0,No
102370,4,45.81,one-year,bank,1,True,11.0,0,No
102371,59,123.59,two-year,check,0,True,11.0,0,No
102372,5,65.55,one-year,card,1,True,7.0,0,No
102373,29,50.63,month-to-month,card,1,False,2.0,0,No
102374,50,105.78,month-to-month,check,1,True,38.0,0,Yes
102375,71,77.05,one-year,card,0,False,3.0,0,No
102376,61,84.45,month-to-month,paypal,2,False,9.0,0,No
102377,10,66.55,month-to-month,bank,3,True,12.0,0,No
102378,71,62.03,one-year,check,0,True,6.0,0,No
102379,47,65.76,month-to-month,bank,1,True,9.0,0,No
102380,13,35.43,one-year,card,2,True,9.0,0,No
102381,32,67.8,one-year,check,0,False,4.0,0,No
102382,66,77.4,one-year,card,2,True,,0,No
102383,28,116.26,one-year,bank,3,True,1.0,0,No
102384,14,72.15,two-year,bank,1,True,17.0,0,No
102385,63,15.0,one-year,paypal,1,False,38.0,0,No
102386,68,67.65,two-year,check,2,True,,0,No
102387,70,138.49,month-to-month,check,1,False,15.0,0,No
102388,68,91.66,one-year,check,0,True,,0,No
102389,62,49.73,one-year,paypal,1,True,6.0,0,No
102390,33,84.78,month-to-month,bank,1,False,7.0,0,No
102391,14,51.45,month-to-month,paypal,2,False,1.0,1,Yes
102392,44,36.15,one-year,paypal,2,False,11.0,0,No
102393,16,61.29,month-to-month,paypal,2,False,3.0,1,Yes
102394,34,72.29,two-year,check,2,True,19.0,0,No
102395,47,23.2,month-to-month,paypal,2,True,8.0,0,No
102396,68,41.27,month-to-month,check,1,True,3.0,0,No
102397,21,70.26,one-year,bank,1,False,3.0,0,No
102398,18,59.8,month-to-month,card,3,False,1.0,0,No
102399,53,79.87,month-to-month,card,0,False,10.0,0,No
102400,1,39.63,one-year,check,3,False,5.0,0,No
102401,41,87.85,month-to-month,card,2,False,0.0,0,No
102402,53,40.41,month-to-month,card,0,False,1.0,0,No
102403,40,111.07,one-year,check,1,False,9.0,0,No
